,Weekday,Jamalpur Station,Jamalpur Amts ,Pragatinagar Station,Maninagar Station,Memco Station,Paldi Station,Paldi Amts ,Sarkhej  Station,Gota Station,Memnagar Station,Memnagar Amts,Vadaj Station,Sabarmati Station,Sabarmati Amts,Chandola Station,Krishanagar,DODO-Green Fuel Station  ,Vijay Gas Station-DODO-Bhuvaldi,Jay Goga Corporation -DODO-Hathijan,Shree Gas Station-DODO-Bhadaj,Abad Hirapur - DODO,JAY DWARKADISH ENTERPRISE,Bhakti Petroleum-IBP,Punjab Service Station-IBP,Gujarat Rajya Purvatha-IBP Khokhra vidita,Saccha Sauda-IBP,Jayvir Civil Petrol Pump-IOCL,Rupam Petroleum-IOCL,Maniyar Petroleum-IOCL,Sun Petro Gas-IOCL ,Dharamtal-BPCL,Shraddha Petrolium-BPCL,Metro Service-BPCL,Mitesh Automobile-BPCL,Vatsal Automobile-BPCL,Parmar Tradelink (Adhoc)-BPCL Ganesh,Auto Services  Mirzapur-BPCL,Alka Automobile-BPCL,Neelu Motors-BPCL,Modi Service-BPCL,Ila Automobile-BPCL,Auto Rikshaw Driver Co.Ass-BPCL,Revadas Jhaverbhai & Sons-BPCL,Sindh Automobiles-BPCL (Memco),Kalptaru Petroleum-BPCL,Shree Laxmi Narayan-IBP,Jay Petroleum-Essar,Unique Retread-IBP,Iswar Petroleum-IOCL,Ambica Service-IOCL,Swaminarayan Sokali-BPCL,Swadesh Cargo Carrier -BPCL,Gujarat Auto Centre-IOCL-Shahwadi,Chenpur Petroleum- IOCL,Pavan Petroleum -BPCL,Anjani Petroleum-BPCL,Rathva Petroleum - IOCL ,Shrinathji Petroleum -BPCL,Ambica Automobiles-BPCL,Ashtavinayak-Hirapur- IOCL,Kalashree Automobiles- IOCL,Shivganga Petroleum-Kamod-BPCL,RB Patel & Sons-Kuha-BPCL,Alka Automobile-BPCL- Ognaj ,Kuldevi Petroleum-BPCL- Ranasan,Dev Petroleum -IOCL,Kameshwar Petroleum -IOCL,Aadhit Petroleum - IOCL,Parmar Tradelink - BPCL,Kanha Petroleum - HPCL,Sardar Petro Station - IOCL,LJ Thakkar - IOCL,Grand Millenlum - HPCL,Karnavati Petroleum - BPCL,Siddhanath Petroleum - HPCL,Siddhi Gasoline - BPCL,Vinayak Petroleum - IOCL,Radhey Petroleum - BPCL,Shree Gokulesh Petroleum - IOCL,B N Gasoline - BPCL,Millennium-HPCL,SHREEJI AUTO SERVICE-HPCL,RAVI PETROLEUM-BPCL,GUJARAT AUTO (USHMANPURA)- IOCL STATION 
2023-09-30,Saturday,9416.84,3268.53,4696.44,11867.90,9516.18,12862.10,1687.53,12209.82,14671.75,6874.54,1445.54,10349.10,5833.18,3102.57,9908.41,8150.87,6661.39,8270.84,11547.33,5596.69,3014.84,,4763.12,3013.35,4392.60,6142.54,2915.82,4660.50,3036.40,3954.20,1522.75,4079.38,2441.19,6074.91,0.00,4686.19,1575.25,4491.75,6291.62,3571.44,4714.35,3244.22,816.75,3507.63,979.00,7426.41,3130.13,5629.54,2932.88,2882.50,2456.19,4754.76,1421.00,2279.50,3447.37,5534.87,3786.37,0.00,2987.72,1860.42,2279.62,1108.62,2182.13,3694.81,4033.00,4424.50,2794.22,2396.57,4149.30,2621.13,5130.35,6055.85,2294.41,2425.62,5049.79,4510.81,2289.19,4714.60,2853.37,5232.29,3285.66,3143.40,5426.06,2550.30
2023-10-01,Sunday,12185.03,9609.72,6336.19,12579.35,14420.10,14348.15,1577.42,12180.06,17360.53,7568.43,3055.55,19976.27,6383.48,3307.95,10487.77,9983.50,8146.22,7138.93,12561.07,5288.90,2866.16,,4757.86,2757.03,4308.35,5643.99,2547.92,6114.38,2888.77,3572.46,2120.50,5459.87,2375.56,6264.62,57.25,3588.50,2809.25,5107.74,8382.94,3751.91,4367.98,3356.15,430.25,4685.75,1025.50,9065.00,2960.25,5032.68,2637.37,3877.25,2631.00,4236.55,1038.50,2287.75,2956.51,6514.13,3791.12,0.00,2191.14,2392.25,2435.51,1160.62,2510.00,3655.37,6119.12,4009.38,2305.05,1570.53,3676.75,2308.99,5741.63,8167.06,2317.51,1776.07,5718.11,3245.88,2142.94,4421.71,3982.29,6068.08,2466.46,2493.00,6829.69,1505.61
2023-10-02,Monday,10993.42,5551.37,5112.62,12364.30,11860.62,14091.86,1476.63,11025.45,16260.26,7135.87,2014.70,15114.67,6198.68,2809.24,10318.68,9525.38,7361.12,6941.16,11942.75,5143.80,2740.73,,5390.33,3245.50,4718.71,5746.23,2661.52,5229.63,3081.46,4045.34,2084.25,5039.63,2561.19,6506.87,2930.88,4121.40,2928.75,4714.13,7475.44,3914.05,5196.71,2527.30,770.75,4223.50,817.00,9004.72,2791.62,5490.56,2776.13,3673.75,2510.87,4466.50,1242.50,2555.00,3220.62,5748.12,3571.76,0.00,2676.04,1973.58,2681.87,1378.51,1984.25,3446.70,5197.01,4204.87,2833.02,2185.67,3947.82,2246.88,5351.72,7461.02,2946.23,2021.37,5678.79,4981.87,2106.62,4240.45,3272.34,5827.22,3011.92,2757.76,6458.24,1943.82
2023-10-03,Tuesday,10490.78,6964.22,5554.44,13436.18,13236.80,14951.24,1619.98,13318.94,16276.92,7413.50,2614.57,16163.77,5774.36,3666.06,11008.13,8995.00,7845.72,8007.07,11856.45,5715.48,2952.56,,4908.86,2775.68,4819.78,6595.02,3245.04,5337.74,3131.40,4209.72,1983.25,5028.75,2640.56,6192.03,2417.47,4793.44,2690.50,4919.63,7742.43,3141.39,5357.54,2821.35,893.00,4224.87,846.50,7045.62,3243.25,5402.25,2944.62,2957.50,2244.50,5069.36,1315.50,2330.62,3358.75,5689.75,3728.74,0.00,3216.12,1622.22,2120.75,1039.87,912.62,3529.68,5054.24,4381.01,3040.36,2477.39,4437.57,2409.00,6076.12,7049.41,2907.67,2026.26,4228.77,5718.68,2535.69,4647.21,2967.58,5800.47,3049.00,3246.97,6438.19,2132.07
2023-10-04,Wednesday,10967.83,7194.21,5428.81,12741.91,13341.12,14131.36,1790.95,12769.41,15981.85,7365.76,2470.99,15944.21,5638.75,3673.37,10604.75,8775.00,8131.84,7715.76,12472.18,5476.43,2416.64,,4796.45,3044.04,4371.41,6279.28,3006.04,5044.25,2969.83,4022.84,1933.50,5120.37,2703.81,3967.36,3941.68,3880.44,2745.25,4964.24,5937.44,3766.65,5106.22,3286.67,801.50,4264.38,939.25,8213.75,3296.50,5653.47,2875.75,3026.25,2258.38,5076.95,1462.25,2388.75,3250.38,6001.00,3540.38,0.00,2873.70,1764.69,2515.00,1452.37,2187.75,3328.37,4951.62,4135.50,2903.63,2681.82,4100.80,2358.37,2250.00,6803.22,2473.63,2167.68,5424.40,5547.82,2406.37,4390.35,2884.73,5815.67,2642.30,3361.93,6367.31,2098.00
2023-10-05,Thursday,10413.91,7128.28,5652.38,13608.13,13576.23,14455.41,1754.33,13508.61,15852.18,7600.72,2611.87,15870.13,5970.96,3827.77,11275.78,9457.38,8146.81,8221.64,12490.43,5798.23,2517.03,,4945.77,3224.39,4349.69,6335.79,3107.59,5180.88,3402.77,4209.91,2071.75,5276.25,2894.13,6466.82,1128.79,4789.00,2025.50,4859.01,7764.56,3717.17,5336.13,3273.86,629.50,3989.87,848.50,8467.25,3103.25,5681.85,2663.25,3066.75,2212.44,5051.89,1110.50,2414.63,3512.24,5721.75,3575.12,0.00,3308.37,1695.22,2402.38,1171.13,2249.00,3547.13,5283.63,3998.87,2958.81,2777.66,4007.12,2484.25,5802.67,7194.35,3034.67,2219.32,5446.00,5770.09,2557.13,4321.22,2689.32,5592.24,2926.85,2978.66,6660.06,2385.12
2023-10-06,Friday,11321.81,6961.88,5536.18,13032.64,13151.29,14353.71,1773.19,13202.77,16421.81,8191.38,2602.04,16112.97,5420.34,3606.19,10207.22,9195.87,7806.92,8049.00,12468.37,4936.03,2668.76,,4782.86,2860.98,4893.59,6268.69,3000.39,5638.12,2948.78,4383.97,1979.25,5249.25,2844.75,6625.72,0.00,4782.03,2143.40,5018.75,7428.75,3425.99,4390.56,2982.81,1129.00,4263.63,831.00,8217.00,3243.75,5539.59,2971.13,3264.50,2310.12,5223.38,1178.00,2522.75,3546.63,5730.88,3650.38,0.00,3087.62,2006.23,2664.24,1402.50,2345.13,3703.81,5192.00,4579.75,3158.50,2593.64,3809.69,2475.01,5526.66,6705.15,2668.37,1835.36,5523.70,5642.23,2659.62,4983.65,2873.33,5905.64,2734.13,3315.90,6516.75,2553.88
2023-10-07,Saturday,11096.80,6887.16,5774.50,12952.31,13072.57,14634.70,1782.69,12055.44,16573.98,7766.28,2663.06,15628.41,5737.44,3809.94,10789.13,9254.50,7170.56,7572.43,12670.86,5258.48,2793.88,,5171.81,3496.63,4779.08,6338.90,2737.67,5124.13,3077.96,4262.13,2010.00,5014.75,2958.69,6174.58,324.56,5014.34,2237.76,4981.87,7714.69,3536.05,4928.56,3343.95,1139.75,4216.12,871.25,7845.87,2925.75,5338.00,2903.12,2884.50,2273.12,4913.08,1492.75,2201.62,3186.00,6266.87,3922.25,0.00,3176.59,2212.94,2255.75,1549.87,2418.25,3339.44,5557.37,4396.50,2964.25,2376.63,4225.37,2405.87,5048.60,7101.09,2305.27,1912.63,5428.28,5564.59,2249.63,4778.19,3107.46,5835.23,2584.61,3071.06,6192.12,1861.69
2023-10-08,Sunday,10251.42,5632.60,4609.88,11419.24,11428.06,12259.88,1427.77,10630.66,15234.73,6130.10,1932.35,14454.03,5503.66,3070.81,10018.15,9195.75,6164.69,7083.28,10343.38,4612.85,2914.41,,4755.34,2721.90,4368.07,5641.57,2749.73,4808.00,2838.94,3531.22,1663.50,4326.38,2578.62,6093.58,2774.35,3542.04,2264.61,4575.50,7252.63,3216.68,4774.22,3077.04,1157.00,3690.63,1005.00,7817.75,2985.88,5208.66,2886.75,3296.00,2644.82,4102.35,1654.75,2365.13,2952.01,5494.00,3601.63,0.00,2256.17,2144.70,2633.08,1696.26,2105.75,3020.50,5185.50,3898.25,2508.69,1543.75,3245.14,2370.13,4856.95,6828.76,2965.26,1781.19,5202.06,5191.89,2189.32,4127.19,3200.43,5373.16,3195.86,2702.75,6261.98,1432.21
2023-10-09,Monday,11446.45,7096.80,5588.75,13285.46,13080.31,14527.87,1770.19,13180.80,16260.44,8190.57,2553.57,15879.18,5894.31,3722.73,11072.41,9765.50,8033.18,8207.63,13247.18,6096.53,2624.35,,4933.42,3053.94,5186.08,5945.33,3336.39,5397.50,3040.07,4320.06,1957.50,5189.25,2860.06,6068.52,4306.15,5055.71,2015.24,5043.38,7710.31,3758.85,5418.96,3104.89,1062.00,4354.00,935.25,6906.88,3320.74,5531.84,2890.25,3158.25,2399.06,5140.07,1526.00,2472.87,3280.87,5647.88,3557.62,0.00,3265.39,1958.11,2714.55,1422.50,2494.75,3995.32,5253.14,4419.75,3158.88,2556.10,4161.24,2448.62,6007.74,7069.09,2787.07,1856.75,5540.19,5692.77,2504.68,4728.78,3371.80,6137.81,2780.53,3045.91,6833.22,2218.51
2023-10-10,Tuesday,11243.58,7156.83,5575.87,13705.86,13860.15,14480.62,1781.32,12461.61,16890.53,7935.63,2717.73,15971.34,5934.09,3656.43,11142.32,9326.12,7675.64,7527.84,7727.08,6288.94,3718.15,,5478.73,3197.62,5160.94,4969.45,3243.43,5362.88,3266.12,4249.63,1814.75,5260.25,2921.50,6526.15,4054.10,4733.04,1916.87,5131.75,8346.00,2831.29,5262.40,3458.88,1191.75,4404.25,1065.00,8095.50,3174.88,5231.09,3015.50,3421.50,2669.87,5381.68,781.71,2485.25,3149.12,6206.50,3880.00,0.00,3303.86,1161.74,2551.25,1373.87,2395.75,4005.37,4231.62,3853.00,3164.43,2756.62,3890.94,2671.87,6412.26,7409.44,2874.70,2115.81,5598.47,6037.88,2717.19,3958.97,3112.39,5877.44,2277.36,3096.10,6583.53,2394.23
2023-10-11,Wednesday,10769.01,7049.84,5649.19,13350.25,13309.32,14409.32,1853.94,12753.70,16831.81,7713.09,2380.13,15853.01,6018.35,3686.61,11119.51,9120.01,7537.61,8307.42,12602.09,5513.93,2911.80,,4474.41,3031.94,4101.32,6353.52,3026.51,4605.24,2926.16,4186.30,1750.75,5418.37,2878.82,6109.71,4293.74,4858.31,1945.68,4957.25,7845.25,4295.57,5143.18,3574.96,866.50,3911.25,845.00,8449.75,2839.00,5690.47,1805.63,3183.75,2597.94,4801.79,2396.72,2572.25,3530.25,5818.50,3384.38,0.00,3206.74,1633.81,2564.87,1799.00,2510.25,3624.43,4693.37,4700.38,2902.31,2251.16,4013.24,2438.88,5244.86,7273.40,2315.38,2225.25,5026.62,6040.81,2459.62,4785.50,3497.51,5951.99,2969.29,2425.71,6271.28,2086.48
2023-10-12,Thursday,10111.24,6799.30,5913.00,13499.73,13380.56,15047.23,1746.08,12880.72,17055.04,8477.28,2311.06,15818.37,5531.56,3695.74,10782.30,9676.50,7624.38,8214.11,12195.45,5994.83,2983.58,,5192.95,3195.81,4930.95,5990.92,3155.65,5460.13,3008.93,4269.16,1621.75,5274.00,2898.68,6352.24,4340.16,4745.03,1966.34,5098.00,7807.00,3773.93,5450.03,3381.44,1014.25,4002.87,972.25,8452.75,3196.25,5702.87,2942.75,3294.00,2719.19,5042.54,1600.93,2248.13,3363.00,5911.50,3679.74,0.00,3450.44,1758.63,2721.50,1823.00,2130.12,3571.19,5611.38,4434.74,3380.51,1988.52,4250.95,2401.38,5374.44,7153.72,2449.25,1836.76,4925.66,5718.76,2668.07,4795.96,3080.01,5915.26,2926.94,3298.61,6710.56,2190.22
2023-10-13,Friday,11407.61,6907.36,6062.50,13688.01,13263.59,15153.27,1778.44,13703.70,17361.53,8318.14,2457.03,16314.12,6285.32,3580.82,10459.62,9423.12,8646.22,8137.87,12974.70,6133.46,3070.98,,5375.39,3104.41,4942.89,6339.65,3288.22,5577.50,3120.87,3132.79,1534.25,5604.00,2861.94,6514.71,4653.44,4967.22,2005.96,4307.62,7950.88,4043.10,5130.72,3538.66,1077.50,4260.25,945.25,8598.62,3378.00,4444.54,2943.25,3176.75,2712.19,5158.43,1277.79,2601.12,3519.00,6279.37,3929.01,0.00,3194.79,2240.00,2491.13,1476.75,2517.00,3838.63,5601.25,4624.01,3289.68,2671.88,4513.68,2827.74,5660.95,7308.72,2987.99,2112.06,5801.53,5874.48,2273.68,5164.47,3036.89,6131.38,2935.37,3090.25,6593.32,2078.46
2023-10-14,Saturday,11470.65,6784.20,5764.25,12465.76,12225.78,13859.20,1564.17,12154.85,16527.82,7139.94,2705.63,16688.77,5884.06,3533.96,10916.36,9190.12,7373.70,7553.47,11829.30,5397.25,3050.79,,5000.23,2571.22,4582.39,6161.19,3098.22,4783.87,3015.51,3994.53,1666.00,4615.75,2232.06,5777.11,3845.87,4284.44,2170.01,3751.00,8111.18,3490.81,4910.93,2844.53,1102.00,4338.88,841.25,8366.13,3123.63,5851.99,2859.62,3646.00,2439.18,4560.04,1461.25,2377.25,2826.63,6033.88,3550.62,0.00,2669.93,1958.95,2525.25,1015.87,2254.75,3623.31,5126.12,4434.50,2999.75,2239.42,4002.58,2400.75,6008.33,6741.53,2636.36,1982.37,5510.97,5213.57,2314.57,4439.69,2722.51,6111.56,2976.03,3098.90,6765.68,1524.98
2023-10-15,Sunday,10782.56,6006.23,5098.06,11965.50,11733.95,14250.13,1538.46,11722.36,16814.78,7746.81,2144.77,15151.99,6356.46,3336.55,10276.01,9626.50,7068.33,7679.42,11084.06,5323.48,2818.84,,4936.66,2627.09,4610.91,5857.53,2826.61,5054.26,3167.43,3653.08,1448.50,5072.50,2643.82,6033.48,3816.47,3814.21,1960.27,4565.25,7362.13,3626.01,4984.46,2839.57,1164.75,3580.62,913.50,8206.87,3218.12,5112.51,2814.25,3665.50,2710.88,4562.17,1711.26,2795.13,3146.75,5619.00,3860.75,0.00,2583.66,2104.70,2776.12,1629.51,2650.88,3849.51,5740.75,4223.75,2524.69,1861.37,4070.62,2334.38,5472.89,7283.10,2848.27,1844.00,5501.15,5591.23,2265.43,4875.48,2899.39,6264.36,3146.28,2853.71,6370.25,1312.22
2023-10-16,Monday,11777.52,6928.23,6272.13,14175.05,13110.64,15628.62,1849.14,14461.69,17637.46,8483.84,2931.01,16194.43,6534.76,3634.27,11597.47,10093.38,8215.58,8453.66,13129.17,6021.45,2981.38,,5017.03,2755.53,4754.81,5435.53,3285.07,5575.62,3017.44,4507.07,1724.25,5516.38,2834.18,6594.55,4920.47,5444.25,2139.68,5135.25,7959.56,3691.37,5196.21,3129.74,732.00,4454.38,889.25,8744.75,3299.50,6075.09,3089.38,3445.00,2679.06,4413.96,1530.84,2415.25,3385.62,5833.87,3697.25,0.00,3522.34,2057.13,2895.25,1405.12,2587.00,4262.99,5678.13,4742.75,3024.32,2290.43,4730.24,2686.75,5939.22,6000.68,2490.73,1826.00,5904.62,5906.09,2789.69,6104.12,2744.00,6275.17,2213.63,3381.06,7125.99,2494.86
2023-10-17,Tuesday,11540.97,6984.76,6017.37,14148.99,13081.69,15663.42,1860.67,13376.33,17747.57,8196.43,2907.40,16221.98,6154.49,3763.13,11458.18,9421.75,7873.91,7990.19,12404.34,6722.90,3385.35,,5196.15,3142.10,5319.31,6058.12,3158.03,5095.62,3326.85,4155.07,915.50,5580.87,2067.88,5002.43,4812.75,5126.85,2141.54,4497.00,8086.68,3977.64,4825.07,3088.31,1073.25,4294.12,774.50,6689.13,3340.37,5536.38,2937.75,3965.25,2652.44,5104.56,1442.00,2344.37,2929.01,5935.38,3740.75,0.00,3277.46,2030.16,2477.00,1027.00,2034.37,3591.57,4828.13,4781.25,3244.18,2759.41,4530.81,2271.00,6287.43,7170.62,2547.48,2229.13,5583.57,5962.57,2557.00,5646.78,3014.12,6219.60,2884.72,3531.10,6654.01,2091.48
2023-10-18,Wednesday,11641.79,6875.02,6325.00,13486.70,12509.40,15318.72,1725.18,12353.85,17043.56,8170.97,2814.61,15950.40,5873.97,3712.12,11124.73,9740.87,8351.32,8088.29,12694.34,6584.28,2900.02,,4737.23,2816.97,5033.22,6375.16,3099.37,5053.63,3273.66,4116.46,1533.75,5542.00,2455.31,4754.70,4511.66,5282.87,2137.66,4977.00,7625.14,3799.01,5147.45,3251.81,939.75,3570.38,711.50,8117.00,3446.88,5658.71,2748.87,3114.25,2358.94,5133.67,706.25,2650.25,3491.37,5788.50,3740.13,0.00,3110.87,1855.04,2618.50,1031.63,2453.13,4301.56,5648.00,4668.75,3123.07,2587.57,4633.58,2710.13,5819.09,7077.76,2698.12,1965.44,5544.02,5885.15,1694.75,5151.36,3040.06,6044.24,3012.97,3395.10,5640.69,2166.90
2023-10-19,Thursday,11423.45,6846.47,5926.62,13623.98,10993.49,15417.72,1712.84,13791.91,17568.95,8333.89,2918.91,15836.41,5980.75,3560.93,11115.15,9945.51,8441.04,8269.59,13591.87,6413.81,3244.35,,4805.59,3406.09,5074.42,5444.12,3156.00,5338.13,3082.21,3936.19,1855.25,5697.25,2923.25,6220.44,4169.46,4159.60,1927.45,5110.12,7915.55,3712.44,5355.48,2701.64,1020.50,3891.50,852.75,8415.12,1986.12,5794.10,2773.00,3374.50,2645.69,5165.72,554.25,1973.88,3416.62,5423.25,3536.74,0.00,2702.79,2064.52,2543.25,1590.00,2598.25,4091.74,5499.99,4768.25,3287.43,2569.96,4096.11,2772.37,5477.59,7166.07,2784.49,1792.31,5501.18,5946.25,2284.18,5420.98,3364.20,6287.11,2683.19,3283.80,6652.93,2139.28
2023-10-20,Friday,11571.25,6894.12,6054.01,13632.23,10564.34,14864.25,1761.68,10942.55,17370.09,8250.19,2823.52,16664.92,5585.69,3546.27,10692.13,10045.25,8215.56,8230.82,13818.76,6295.90,2969.89,,5246.93,3006.63,4771.70,6140.92,3211.75,5258.50,3003.16,4131.50,2180.75,5694.00,2769.38,5287.41,4539.38,5366.72,1900.33,4849.26,7951.31,3479.54,5167.57,3528.50,783.00,4430.00,752.50,8828.00,3518.88,4958.87,2981.88,3175.50,2700.19,4798.95,1438.50,2328.00,3399.38,6136.25,3789.63,0.00,3012.70,1948.88,2335.50,1423.87,2639.25,4294.13,5609.25,4640.37,2988.68,2062.06,4717.44,2785.50,5941.15,6451.48,2790.77,2091.87,5543.15,5853.17,2731.95,5674.75,3022.76,5429.02,2892.59,3174.87,6710.19,2095.98
2023-10-21,Saturday,12344.04,6935.25,5971.31,14289.38,10927.80,15929.33,1737.38,9907.62,18507.34,8696.61,2627.72,17318.80,7034.47,3363.33,11246.52,11230.75,8591.69,8762.80,13081.47,6827.26,3724.23,,5936.25,3319.93,5094.76,6273.58,3045.44,5603.00,3349.22,4223.81,2238.50,5480.75,2797.31,6185.40,3359.72,5258.78,1995.37,5294.37,8755.88,3840.41,5238.93,3046.49,554.25,4643.37,760.00,9611.75,3438.75,5534.73,3003.00,3391.25,2116.12,5035.41,1283.00,2326.62,3625.75,5158.87,3697.75,0.00,3318.51,2184.52,2147.63,1035.75,2566.00,4219.44,5840.25,4670.62,3400.44,2468.91,4834.94,2916.50,6008.66,7513.13,2794.29,1966.19,3089.85,5575.29,2701.18,5853.09,2443.72,6662.62,2864.44,3106.04,6892.63,1792.17
2023-10-22,Sunday,10451.93,5092.02,4101.06,12055.47,9219.70,12604.72,1329.07,10907.84,16346.23,6820.05,2057.40,14295.95,6664.82,2499.73,10491.51,10741.87,6996.00,6982.07,11498.59,5367.76,2912.15,,4516.95,2810.69,4346.79,5564.88,2732.87,4762.37,2493.62,3548.51,1464.25,4511.63,2206.44,6000.49,3559.66,3742.84,1598.11,4933.13,7158.19,3201.10,5019.64,3193.88,523.50,4136.88,555.50,8158.75,3341.63,4999.09,2812.00,3229.50,2850.25,4581.41,1487.25,1934.50,2877.75,4550.88,3925.75,0.00,2358.97,2049.61,2515.50,1100.00,2478.00,4137.82,5995.38,4239.01,2235.87,1425.31,3612.88,2575.63,5723.64,7077.89,2407.32,1762.94,0.00,4672.79,2137.12,4665.25,2750.52,6521.98,2613.31,2742.91,6293.54,1294.46
2023-10-23,Monday,10153.98,5528.34,4365.69,12984.02,7623.84,14483.22,1331.27,12800.31,13970.21,7493.81,2074.59,14528.00,5665.83,2759.62,11001.51,10007.25,7726.74,7964.30,11715.09,5459.29,2870.17,,4467.95,2759.81,4661.55,5882.03,3183.32,5252.12,2942.44,4068.52,1429.75,4897.29,2652.50,5731.22,4028.06,3890.81,2128.50,4317.50,7661.25,3471.62,4776.76,2476.60,514.25,4667.75,777.50,8704.50,3253.87,5233.15,2617.37,3317.25,3016.19,4920.05,1155.75,2449.75,3274.24,5877.87,3516.87,0.00,2789.39,1975.52,2817.50,1310.25,2579.62,3958.98,4280.49,4277.87,2726.19,2167.40,4142.30,2620.74,6198.20,7188.18,2358.99,1988.87,5645.14,4280.92,2179.07,5413.64,2646.56,5887.00,2399.56,2694.91,6264.20,1504.40
2023-10-24,Tuesday,10618.87,5448.96,3003.31,10653.80,5594.38,11379.01,1379.50,10426.68,15413.47,5953.62,2469.40,13160.86,4992.17,2670.90,8988.11,9403.25,6163.00,5842.09,9651.55,4381.25,2662.84,,3998.41,2414.32,4089.67,5070.50,2731.89,4412.38,2805.69,2507.20,1973.75,4599.96,2179.31,5677.30,3194.84,3454.94,2020.18,4224.00,6804.69,2870.55,4598.45,3438.31,546.00,4152.12,874.50,4768.75,3133.00,4815.50,2539.25,3558.50,2616.37,4008.70,1494.00,2053.50,2542.76,4598.38,3232.76,0.00,1936.63,2041.72,2810.50,1480.25,2266.50,2759.81,5347.13,3726.49,2167.57,1484.01,3087.57,1955.51,4861.56,7160.13,1667.77,1588.56,4403.35,6043.58,1909.50,3869.93,2283.72,4819.25,2944.31,2453.15,5900.38,1151.12
2023-10-25,Wednesday,11010.02,8074.97,4084.00,12445.27,5166.54,13011.16,1755.10,12011.61,16363.75,7045.44,3135.87,15978.77,5709.55,3534.45,10399.47,10972.00,8288.57,7524.15,12781.71,5720.04,3140.13,,5973.23,3121.37,4944.27,6710.85,2644.59,5022.25,3168.24,4288.43,2147.25,4862.75,2634.19,6306.85,4287.69,4360.25,1704.29,5151.50,8076.68,3613.93,5224.17,3530.45,442.50,4124.75,773.50,5341.63,2876.38,5597.97,2808.75,3299.25,2772.57,4961.03,748.50,2482.50,3483.25,1630.12,3863.50,0.00,2790.36,1853.31,2604.00,1082.87,2152.38,3758.32,5774.76,4157.76,2991.00,2381.37,3999.62,2426.00,5909.75,6920.34,2944.56,1802.69,5477.15,5046.32,2398.37,4635.21,2221.14,5822.80,3018.94,2983.12,6728.81,1884.91
2023-10-26,Thursday,10551.55,8576.91,4347.75,13166.60,4130.19,14378.05,1707.09,12446.36,16417.04,7360.41,3032.08,16249.25,5992.03,3534.79,10690.23,11908.75,6955.22,8802.34,12000.08,6031.77,3090.07,,5075.69,3269.13,4472.71,6496.62,3168.06,5259.50,3149.13,4304.34,2111.50,5076.62,2633.50,6398.08,4670.57,4602.91,1931.59,4881.37,8209.82,3290.52,4800.20,3844.85,651.00,5037.38,921.00,6595.37,2607.00,5776.78,2921.50,3123.75,2666.99,4890.62,1228.25,2319.38,3729.38,5806.63,4329.75,0.00,3134.31,1707.06,2757.00,1264.63,2603.50,3708.00,5844.75,4399.37,2971.31,2358.98,4179.33,2458.25,6020.73,7144.75,3004.83,1932.25,1856.78,5876.17,2423.00,4358.42,2461.16,6068.97,2926.03,2067.54,6972.32,1941.67
2023-10-27,Friday,10332.15,7782.79,6959.25,13438.01,4935.29,14306.72,1500.67,12792.38,17278.80,7855.60,2838.40,14223.03,6259.54,3495.33,10688.11,11207.50,8719.70,8958.31,12788.06,6745.98,3542.85,,5070.38,3313.93,4966.69,6628.72,3149.53,5316.62,3132.07,4326.19,1927.00,5423.50,2852.18,6378.84,4327.75,4605.78,1886.77,5140.12,8451.44,3617.79,4660.44,3631.72,861.00,5013.62,889.25,8486.25,3443.87,5658.81,3358.25,3360.00,2599.19,4878.27,1193.00,2635.75,3590.61,5392.75,4284.24,0.00,2867.40,1967.04,2544.38,1405.75,2474.25,3661.32,5567.37,0.00,3179.81,2341.12,3928.55,2624.24,5496.34,7084.79,2397.19,2056.81,5901.47,5489.84,2409.25,5224.27,2543.75,5946.17,2833.81,3087.09,7064.87,1939.39
2023-10-28,Saturday,10839.21,7236.06,6614.44,12769.34,3738.44,14268.45,1507.12,12375.96,16972.55,7596.98,2875.87,14070.90,6008.84,3236.01,10659.66,11718.50,8076.77,8645.50,12942.75,6094.60,3888.62,,5173.78,3260.19,4573.31,6526.18,3125.49,5633.00,3288.96,4281.40,2042.75,4308.00,2717.50,6020.03,4560.33,4754.94,1541.64,4774.63,7923.12,3094.90,5048.95,3351.53,567.75,3754.63,981.75,8756.50,2652.25,5782.97,3564.50,3960.75,2718.75,4961.69,994.75,2519.25,3833.76,5825.75,4112.75,0.00,2861.73,2272.22,2380.87,1240.00,2658.50,4046.88,5723.13,0.00,2854.69,1973.38,3863.75,2444.13,5811.87,7122.76,2686.42,1891.82,5543.32,5617.09,2641.38,4961.25,2512.76,6194.00,2789.01,3065.13,6656.95,1801.35
